song_id,danceability,duration_ms,energy,acousticness,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
3sD32KH4oWzL3kUUJQ307O,0.746,265933,0.595,0.1140,0,0.098,6,0.084,-7.457,1,0.0370,125.016,0.648
0dEIca2nhcxDUV8C5QkPYb,0.788,275387,0.616,0.0029,0,0.549,9,0.095,-10.671,0,0.0337,119.037,0.696
31tjImR06JCJswXViIvFuk,0.600,161333,0.895,0.0010,0,0,1,0.145,-5.807,1,0.0468,129.987,0.383
7o68KX6XyCS9lydBTH6TCP,0.583,165453,0.800,0.7060,0,0,10,0.122,-9.689,1,0.0909,74.056,0.958
2N8lohLapIF4bRuh3bxQS6,0.524,245952,0.913,0.0014,1,0,11,0.109,-3.819,0,0.0405,132.071,0.275
0nSrUpDjFouhaQB7dOi0h7,0.557,441547,0.746,0.0144,0,0,8,0.252,-6.783,1,0.0306,103.492,0.327
4oqD7zXh23uvf583rDkunI,0.683,188387,0.727,0.0461,0,1.85E-06,2,0.373,-6.941,1,0.0379,94.014,0.540
3M97fwKZfzvQ8xppMoQ7a0,0.637,126467,0.821,0.1420,0,0.0349,11,0.261,-5.065,0,0.0342,104.340,0.734
6SctHYL0HaQ5hFpUxXULYa,0.230,202594,0.097,0.9340,0,0.76,0,0.106,-27.045,1,0.0415,134.774,0.129
4pqiLICe0uTHb9WfY02ek9,0.740,258400,0.474,0.1740,1,8.31E-06,11,0.153,-8.708,0,0.0622,107.454,0.082
1hUekE1ArfXmZGK3eeb5Pb,0.597,170027,0.604,0.1410,0,0,6,0.172,-10.154,0,0.2220,72.704,0.951
5eCRkTcecpAXVWtS11GP5C,0.738,322160,0.491,0.6260,1,0,1,0.126,-9.726,0,0.4130,94.378,0.448
5k8eNtmqlKe21qjIFIp1Du,0.304,344143,0.668,0.0539,1,0.141,1,0.128,-10.739,0,0.0439,79.319,0.166
7bOsLxLmt2sIvRGx8DKdA9,0.494,228520,0.877,0.0180,1,0,8,0.094,-4.82,1,0.2170,166.184,0.367
26XUAwGZqQEyy8Ubhtj4kq,0.859,253547,0.533,0.0293,1,0,6,0.138,-8.59,0,0.1560,96.453,0.514
58vnVBWfKWIjSVvKTZJly2,0.698,163423,0.960,0.0110,0,1.41E-06,8,0.435,-3.595,1,0.1420,147.999,0.738
3jJuBdO5rrtDufNAf76V1x,0.519,193240,0.950,0.1150,0,0.00631,1,0.111,-8.134,1,0.0438,88.567,0.625
0A1owXuxPwqTQPqOJcmUGz,0.595,237013,0.798,0.0852,1,0,11,0.196,-10.198,1,0.4460,92.114,0.392
4NBQVFmu2R7lmRU3yoSMm4,0.551,276938,0.459,0.0662,1,0,1,0.373,-9.748,1,0.3740,69.156,0.511
1I9dSqB5XSdwOfn9M8zpRg,0.527,216173,0.283,0.8760,0,0.000142,5,0.106,-11.962,1,0.0367,114.954,0.283
6cyY0oyuKOD9Y5CDbyYMIm,0.710,185560,0.799,0.0002,1,0,0,0.527,-4.876,1,0.1210,83.029,0.423
3h1iu4HvBlLqRuft2kJEcr,0.766,165227,0.806,0.1240,0,0.171,8,0.119,-10.011,1,0.0403,123.509,0.760
3dnswoe0E6Rf1vKdKzNdKs,0.894,242080,0.466,0.2290,0,0,9,0.930,-7.794,1,0.0603,135.254,0.798
30Co9eN7JHPf1i2wEyVSMJ,0.546,199800,0.155,0.9870,0,6.02E-05,0,0.180,-14.378,1,0.0428,72.331,0.512
3v275M3Us9etGzH6fmvGmz,0.770,211820,0.905,0.0039,1,2.97E-06,5,0.169,-8.235,0,0.1440,135.999,0.464
431qZaQAJuIolwBrlDa6Yg,0.435,231587,0.523,0.5350,0,0.00011,0,0.162,-9.502,1,0.0410,178.301,0.374
4VxKmRzxl6XIHiCL2dgnVB,0.658,189513,0.534,0.0504,1,1.63E-06,8,0.106,-10.971,1,0.3120,92.148,0.058
5zvJELVKAnPkscGc5aLKJI,0.406,233467,0.620,0.4710,0,9.72E-05,9,0.089,-8.751,1,0.1530,129.812,0.260
1hkC9kHG980jEfkTmQYB7t,0.588,221187,0.382,0.5730,0,3.31E-05,5,0.112,-8.821,0,0.0360,95.239,0.720
1GC1MIaRMW3kfVK9VyD5Ii,0.701,210933,0.637,0.2230,0,0.00219,5,0.279,-9.061,0,0.1660,109.959,0.647
7zyJ2g9o0nVOBbDavVveCl,0.500,195091,0.994,0.0005,1,0,4,0.062,-3.961,1,0.1030,74.004,0.368
04a1HkNH7LFsG5mEiLN7vl,0.703,308333,0.681,0.0059,1,0,2,0.449,-6.356,1,0.1330,124.928,0.245
3aVyHFxRkf8lSjhWdJ68AW,0.547,262000,0.778,0.0001,0,0.0136,1,0.138,-4.529,1,0.0276,136.980,0.160
3vooOYHU0Fi3ViCG7Ozh0Y,0.557,259413,0.845,0.0303,0,0.00851,8,0.354,-2.926,0,0.0346,123.997,0.508
1e8g8Zypak1hTK8l12olYd,0.634,263716,0.724,0.0050,0,0.000193,5,0.073,-5.842,0,0.0546,148.024,0.309
0z1MCtPlHy0x1g0XojaduR,0.682,164920,0.509,0.1460,0,5.02E-06,1,0.089,-11.887,1,0.0784,88.934,0.605
3jSyE8r8vgg8fmwojoMzql,0.590,184387,0.887,0.0504,0,0,1,0.132,-2.634,1,0.0353,120.061,0.679
7I5eQZFdlPV8LZWH2FeqaW,0.772,187720,0.409,0.0896,0,0.252,5,0.052,-15.061,1,0.0355,125.476,0.495
6Jc69KjFo9QNailcyDJh2I,0.750,256027,0.589,0.0315,1,1.95E-06,5,0.096,-6.934,0,0.0348,130.029,0.081
2Hq4DyvVuAGNvlLcxhETYb,0.332,187360,0.777,0.1550,0,0,4,0.179,-4.493,1,0.0534,98.761,0.294
1PNGJBI1Lx0h8QCpkHKZLU,0.863,189013,0.705,0.0500,1,2.21E-05,8,0.524,-6.202,1,0.3100,145.099,0.599
2aZ2Co4NeQRsqWcU930zHT,0.510,242507,0.802,0.0917,0,0.0136,5,0.109,-4.903,1,0.0561,185.927,0.240
4GjRDgb77p27GQnbZpv1OJ,0.376,275022,0.306,0.8980,0,0.889,2,0.083,-14.092,1,0.0324,114.761,0.066
2HLnzsXJ3mD9UWAa3RY89n,0.561,294222,0.485,0.2890,0,0.00164,1,0.194,-8.343,0,0.0362,118.017,0.066
7kB1UXxStzSa78NdiexiIS,0.453,190213,0.587,0.4750,0,0,4,0.109,-7.584,1,0.0406,145.334,0.625
0YpzP03QziAgqcZSCtjbl2,0.490,232133,0.746,0.0121,0,0,1,0.062,-4.951,1,0.0405,81.848,0.331
5l08slmvFRUseHpq85neke,0.594,200625,0.472,0.0389,1,8.49E-06,1,0.642,-7.74,1,0.4390,82.601,0.891
54ZPmGE1uOG9IYoUBSRSp7,0.478,226867,0.818,0.0029,0,0.00789,4,0.438,-5.076,1,0.0377,127.953,0.163
4pi0Elz7B7cLfw37J3bYm9,0.681,207053,0.814,0.1450,0,0,11,0.556,-2.83,0,0.0603,89.990,0.876
3fPMRb2gcFTZcYmR0bXnDc,0.786,219053,0.648,0.1970,0,0,7,0.095,-6.195,0,0.0389,127.953,0.891
5HDG2PPLki6wowJvZbAH9d,0.498,201340,0.972,0.0010,1,0,8,0.213,-3.443,1,0.1960,74.990,0.334
6ukvsBzq4d1vBsAUmz7ZVt,0.717,248560,0.621,0.0040,0,0,11,0.144,-7.588,0,0.0605,133.014,0.720
15LzvCtoJWwsrTWJMWUTOv,0.654,216600,0.304,0.6470,0,7.18E-05,6,0.147,-9.067,0,0.0358,113.992,0.102
4KgcAo8wQrXexfwpIsgzLf,0.562,265227,0.472,0.5880,0,0,2,0.146,-6.814,1,0.0298,129.980,0.304
2JJ5h2I1S0UR4tyD0U1I7K,0.825,199973,0.489,0.0215,1,0,11,0.111,-9.32,1,0.2630,96.990,0.438
6y3t3DYPRQBkfkHhnkOv6V,0.372,390880,0.676,0.0001,0,0.108,0,0.154,-7.145,1,0.0303,132.483,0.587
6Z7f0BXDLI8k4CHR9KJdAD,0.632,187640,0.479,0.7400,0,0,8,0.105,-5.577,1,0.0283,114.040,0.498
074OTSJiAus6qfpGKx3IJP,0.606,231746,0.727,0.0878,1,0.0301,1,0.332,-9.802,1,0.1940,116.312,0.379
5PZI5xTcMq8FsCcEroth7S,0.743,270000,0.962,0.0043,0,0.645,11,0.351,-3.205,0,0.0628,127.995,0.646
6b7z3keZ5gDJ2zBnyrke9P,0.752,253108,0.482,0.0750,0,0.671,0,0.313,-12.355,0,0.0312,109.968,0.416
3Mebiofe2IvOakAD792K3j,0.376,224333,0.695,0.1680,0,9.24E-06,5,0.095,-3.683,1,0.0795,70.168,0.328
4kzyhn8i6Hf8daEBqNPfCy,0.605,225203,0.379,0.6590,0,4.57E-06,6,0.106,-10.51,0,0.0289,147.851,0.296
0tn15AIyBUAi9WLzzhKQsk,0.456,133213,0.786,0.1980,0,0,1,0.130,-3.877,1,0.2370,92.287,0.918
4aPTrOPzmdOF2Qmhhcr07p,0.670,316360,0.563,0.0551,1,0,11,0.066,-6.749,1,0.3550,145.753,0.685
15iosIuxC3C53BgsM5Uggs,0.600,187027,0.905,0.0027,0,0,1,0.831,-3.41,0,0.0357,124.032,0.636
7otV7kSzDMo11qLlw8pAtr,0.337,222363,0.245,0.9200,0,2.56E-05,10,0.119,-13.442,1,0.0384,107.472,0.107
0g8H61FNXHHhMVHB0jwdzH,0.328,123160,0.384,0.8860,0,0,0,0.143,-10.323,1,0.0379,76.744,0.504
2yPiN3T8Z0YE4uovhPyaB3,0.837,210417,0.308,0.7830,0,0,0,0.090,-8.21,1,0.0482,119.956,0.171
3E3I7DBGCIsIgT1a1UJEFK,0.603,384250,0.562,0.5490,0,0,4,0.225,-7.66,1,0.0381,116.020,0.592
0HMCdlOPJkAGlB0MlSWIcO,0.506,231507,0.532,0.0366,1,0.000783,4,0.165,-7.403,0,0.0713,111.829,0.303
1J8j3IeJz1HXoHF59LoP4h,0.619,205707,0.882,0.2390,0,0,8,0.033,-5.99,1,0.0912,159.980,0.897
1GMDpf82TUwTVBPYiu0dmR,0.761,221493,0.851,0.5560,1,0.000545,10,0.104,-4.371,0,0.2340,92.486,0.463
1WXVfFRD89EtVURD4Tbixo,0.629,253848,0.585,0.6140,0,0.0725,1,0.129,-8.563,1,0.0269,102.984,0.523
3GOO81yxm6EZLkiXLs2sx2,0.507,291786,0.666,0.0116,0,0.343,10,0.129,-8.362,1,0.0290,77.979,0.185
61UQzeiIluhpzpMdY4ag3q,0.814,259934,0.622,0.0001,0,0.72,8,0.066,-7.573,1,0.0492,119.976,0.726
1OwHOfTeJkdRhdqq93y2XV,0.537,224813,0.485,0.1020,0,3.83E-06,2,0.319,-8.131,1,0.0332,152.012,0.293
2dRvMEW4EwySxRUtEamSfG,0.616,227360,0.789,0.0530,0,0,7,0.142,-4.874,0,0.0377,83.066,0.621
3yMVUGqVK5iTTkA8kGChH2,0.595,220147,0.823,0.0385,0,1.35E-06,2,0.098,-5.864,1,0.0483,108.990,0.745
2D35sVzODlq0sbxkeieNTm,0.542,208467,0.744,0.0469,1,0,6,0.194,-7.1,1,0.3760,82.743,0.379
2L3VnHkRi6ElZL2bqu1nBs,0.538,210120,0.692,0.7000,0,0,9,0.344,-5.622,0,0.0722,139.762,0.570
1MHYAqWWdDRePmnqORynrq,0.489,160886,0.892,0.0004,0,0.00293,11,0.411,-4.757,0,0.0786,137.930,0.598
5BkNCuxzzid0gz9sx3NNbX,0.477,215493,0.725,0.0260,0,0.000133,2,0.214,-4.671,1,0.0337,101.854,0.427
4j41Du0uMXJrfEY7Xe9CDO,0.328,262689,0.635,0.0020,0,1.84E-05,4,0.108,-6.772,1,0.0786,74.965,0.048
0ifSeVGUr7py5GggttDhXw,0.811,188754,0.879,0.0476,1,1.91E-06,9,0.109,-3.724,1,0.0514,134.064,0.962
1ffMmNQ42w7dIwyCDTKySb,0.591,205227,0.888,0.0758,0,0.00403,6,0.535,-5.807,1,0.0601,147.943,0.771
1ZX8sOGnVyE5FZBh1oKzZa,0.798,212253,0.492,0.0096,1,0,11,0.166,-7.715,1,0.2000,95.177,0.129
4IBwgoDpNG2p7EouVtFw0E,0.744,220865,0.756,0.0954,0,0.698,9,0.893,-7.72,1,0.1300,160.981,0.364
3Hs4ytyLFzB2HKk2ZSohko,0.591,206960,0.749,0.0068,0,0,8,0.195,-4.145,1,0.0293,132.080,0.595
6Nde5KuTXyB7jlPO4upaBo,0.553,235800,0.841,0.0007,0,1.19E-05,7,0.341,-6.937,1,0.0396,92.008,0.338
1yM7GIEJ2QniupkEHOyp0a,0.719,243240,0.844,0.0793,0,0,7,0.055,-3.529,1,0.1030,90.951,0.941
4n82bvvKnaCSbM0pXWbR1S,0.826,231587,0.753,0.1890,0,0,11,0.230,-4.514,0,0.0482,135.038,0.866
5jEk9xozawNIRrChjPUvrC,0.712,317373,0.854,0.1440,0,0,8,0.108,-5.458,1,0.0572,112.559,0.854
5lqBhTIPK6sJ57mm7YfaKt,0.664,216227,0.623,0.4750,0,0,7,0.071,-3.342,0,0.0333,129.915,0.467
3qQ6WFhcAx6LOH1UHz1c0U,0.678,202320,0.484,0.7350,1,0,1,0.117,-6.647,0,0.4300,190.040,0.219
556IN8IgPqZORjhmlyAXaP,0.471,198374,0.789,0.0010,0,0,10,0.065,-3.62,1,0.0602,166.990,0.684
2SSFvQBwsxeazzo7z5l9gD,0.706,223413,0.912,0.0195,0,0,8,0.232,-4.44,0,0.0565,128.004,0.925
4yZf3ui3Jc8dx8MMVZtHWE,0.813,213480,0.783,0.7070,1,0,1,0.219,-5.347,1,0.2150,129.208,0.927
5F3t5WgLyBX2W7un8IXiLD,0.732,246967,0.726,0.0574,0,0.00829,0,0.382,-8.074,1,0.2610,172.039,0.450
6Zo3wgDE076K2AuiGZF3CS,0.793,202307,0.774,0.1560,0,0,0,0.193,-3.667,0,0.0478,113.967,0.547
2i1nmBnMkDGFTTjeGGIOTm,0.469,200293,0.856,0.0005,0,0.000353,3,0.266,-2.365,0,0.0354,134.943,0.795
3JBB92odunFru2gOvI91x9,0.620,174093,0.193,0.6380,0,0.0136,0,0.107,-13.404,1,0.0439,129.979,0.155
6fhWH0doyn7cSOgjgsuLPh,0.458,181600,0.572,0.1540,0,1.40E-05,6,0.117,-6.837,1,0.0969,89.261,0.344
2SZJl7ZigkaEGhLA270KtT,0.143,119615,0.002,0.9900,0,0.921,0,0.100,-34.708,1,0.0428,139.516,0.039
3huV7eiNpaQlCB3LbZi9bB,0.733,221413,0.882,0.0510,0,9.92E-06,0,0.131,-4.199,0,0.0389,123.071,0.854
5YVYVuNA44FT2yVxEXOw3r,0.703,199743,0.549,0.3260,0,0.00256,0,0.082,-9.731,1,0.0295,99.985,0.385
7GI1Weh21oGJYeSbrtOyR1,0.480,224853,0.548,0.6270,0,0.00502,0,0.205,-9.119,1,0.0328,90.109,0.322
16qh2Xmo8wvvNZoAa55XIn,0.642,225020,0.835,0.4520,1,0,6,0.170,-7.812,0,0.0490,100.079,0.700
1iAqQMUVtp5E1EYJkqZw2g,0.666,214600,0.858,0.0082,0,0.000184,7,0.085,-5,1,0.0458,118.018,0.262
3lWCa9e0KhDghboM5L9C6d,0.520,292933,0.869,0.0573,1,0,1,0.332,-4.546,0,0.2800,167.771,0.259
0YlmsOyEK9GL5In154LkID,0.799,279867,0.568,0.1790,1,0,1,0.112,-7.539,1,0.0574,97.503,0.547
2GblQ918RbkOs4Yo1Rpkcj,0.727,228141,0.760,0.1300,1,0,8,0.058,-5.114,1,0.0297,104.941,0.540
1ym2ZnNbIV6TB4YUjAl2Z5,0.497,200560,0.259,0.8790,0,0,7,0.102,-9.782,1,0.0330,140.117,0.338
6rXvMpWJbTyhSrVWye7jPE,0.733,236293,0.794,0.3590,0,0,5,0.160,-4.328,1,0.0447,140.186,0.857
7Ms58r8G6Y0r1XLtpwoGxN,0.349,270680,0.525,0.5830,0,0,8,0.350,-6.829,0,0.0451,136.762,0.288
1WQFOwtI6EfsvRz7wcDbQm,0.416,216813,0.459,0.0801,0,0.00653,9,0.055,-6.814,0,0.0317,164.929,0.286
71jGGLe5VtEHjIk5dU2W3S,0.464,298920,0.815,0.0087,0,0.201,10,0.162,-6.371,1,0.0368,161.845,0.467
5EMKS6mLi4JprJxy8IGdhT,0.707,205387,0.599,0.0836,1,0,0,0.310,-7.053,0,0.3050,76.881,0.550
0rc9jL9G6RQHtgvIDYUmLD,0.661,162400,0.763,0.3640,0,0,2,0.058,-3.204,1,0.0590,113.571,0.779
6YArGkJUr82ehzRFa2YaRK,0.818,163880,0.374,0.0951,0,0.0139,1,0.217,-10.666,0,0.0459,117.956,0.457
5G8xknglIO3jFYIXS34YB2,0.756,341280,0.539,0.1620,0,2.78E-05,0,0.373,-8.017,1,0.0671,134.951,0.741
3wpLkju0bJy89kjgdRys0j,0.694,215080,0.831,0.1650,0,0.000892,9,0.250,-7.288,1,0.0301,125.901,0.980
4vVUoi4U6ikqH2wIoE2fmG,0.478,220040,0.992,0.0002,1,0.000206,7,0.327,-3.165,1,0.2110,109.969,0.117
4MMcUEw0dn35trScNOZF2A,0.312,267440,0.693,0.0004,0,0.00018,2,0.105,-7.097,1,0.0326,144.883,0.519
0Z0iYAtKYswMYXL3kJtdO4,0.526,189960,0.637,0.0200,0,1.25E-06,7,0.098,-5.052,1,0.0656,176.100,0.765
4KANJH1baadr3U7XsVbM17,0.683,241267,0.601,0.1640,0,0,7,0.119,-6.927,1,0.0308,98.970,0.620
6BVBkKpZK09NmifUMZqj1z,0.543,216004,0.707,0.6140,0,0.0414,2,0.118,-7.636,1,0.0700,143.915,0.515
5XX9oGZfgKMXdHnEp4t2JB,0.688,192670,0.841,0.2040,0,0.000295,2,0.229,-5.217,1,0.1790,133.912,0.743
483XiZ5o13Cc1zoWV7jGml,0.609,165441,0.885,0.0052,0,1.15E-05,0,0.336,-5.469,1,0.0642,124.959,0.760
1VN6TvmHTIWvLzBAOmre6P,0.409,252893,0.800,0.2720,0,5.29E-05,7,0.092,-5.216,1,0.0746,159.943,0.321
78qRSpkPt9y1DtRp2uB9yO,0.712,288867,0.674,0.0333,1,1.87E-06,9,0.092,-8.188,1,0.1940,111.869,0.329
56X1fzloIoGKKOgpLLIGoe,0.809,201960,0.801,0.0408,0,0,1,0.353,-5.461,1,0.4070,81.940,0.744
0n96wSHG9FXAuLVoaG9Jjd,0.547,221467,0.664,0.0139,0,2.94E-06,1,0.077,-5.622,1,0.0280,138.048,0.551
7k1pfmKI7t0AprW7SEdFpC,0.608,185429,0.899,0.0125,0,0,2,0.211,-3.185,1,0.0392,105.032,0.652
5jnp8E61wcoF6qIEtDHQnJ,0.644,211200,0.848,0.0042,0,0.0168,4,0.063,-4.952,0,0.0511,99.989,0.283
65uoaqX5qcjXZRheAj1qQT,0.669,213493,0.449,0.1840,0,0,0,0.073,-7.658,0,0.0489,114.926,0.327
2skzofTV9Ys3eN70pghEHL,0.590,266600,0.944,0.0015,0,0,10,0.322,-4.323,1,0.0499,103.991,0.596
4nrtux8xl5lYegU8II5rAQ,0.556,310307,0.850,0.0011,0,0,8,0.278,-6.329,0,0.0417,155.875,0.516
62UQgDAEzQuKDwa0Lf8wt8,0.428,240173,0.274,0.8050,0,0,3,0.102,-7.363,1,0.0394,145.067,0.176
7DyvSw2yWlEOcChHAbxGzU,0.819,236773,0.535,0.0847,1,0,10,0.216,-7.082,0,0.2770,85.504,0.690
74tsW4h0WDYRpfD19gc10W,0.746,238640,0.670,0.0408,0,0.194,0,0.133,-5.072,1,0.0594,125.016,0.629
463r5bsN1VqGXtaMctn4Rr,0.564,174395,0.647,0.1140,0,0,10,0.170,-6.759,0,0.0407,95.923,0.458
0S5EEpFAHcT7cm5XOASc29,0.634,235400,0.870,0.0830,0,0,5,0.180,-5.277,1,0.0362,116.967,0.514
0l3xSnsklPEIz9mgC4p49x,0.657,246547,0.585,0.4220,0,7.42E-06,1,0.050,-5.594,0,0.0302,184.153,0.787
6yjsa6c8nSGQqXF12vFSpp,0.756,213147,0.863,0.4040,0,0,7,0.112,-3.39,1,0.0280,132.987,0.915
4PvD06Pmbm2rHG2JjSlElF,0.597,249740,0.696,0.0010,0,0.0735,5,0.255,-6.196,0,0.0278,107.960,0.397
25DpvTS4zsmLiVLx8Zv3N0,0.346,258000,0.509,0.6740,0,7.97E-05,1,0.069,-7.693,0,0.0514,143.437,0.115
5lJ1NMNz6ymwdaL9aejm8e,0.738,319840,0.478,0.4990,0,0.41,10,0.430,-12.328,1,0.0507,112.981,0.369
70XP39KE8vTgxtRXcwfxJA,0.696,191173,0.513,0.0051,0,0,6,0.068,-5.567,0,0.0424,129.859,0.144
2bSF5Qs8IQE9RRaZIef7mO,0.566,177640,0.805,0.1860,1,0,1,0.428,-8.32,1,0.3210,118.965,0.616
28jCwARf1gYfHtTHmJJNHQ,0.465,318493,0.269,0.7910,0,7.51E-06,0,0.139,-12.14,1,0.0311,131.391,0.184
3D26URfsMlCNaa51mj9jOt,0.612,265602,0.993,0.1160,0,0,9,0.307,-1.895,1,0.2400,98.004,0.487
6N9ZOtguCnnrvwH7zD82WJ,0.657,190186,0.827,0.0007,0,0.00534,5,0.065,-4.036,1,0.0734,145.889,0.690
7bFElqzAlHXnnINRBXRQbK,0.516,237720,0.626,0.4800,1,0,1,0.675,-11.402,1,0.7050,209.763,0.726
0Nf53RDPZEjFrQE4B5n6Vf,0.585,232507,0.610,0.1030,0,0.000314,1,0.113,-8.388,1,0.0353,94.969,0.060
1TSxLktSlIdEsjTGWB4Fub,0.404,268000,0.587,0.1650,0,0.00267,9,0.231,-11.172,0,0.1560,120.047,0.103
5PHPENfE3RVmHGAA2A7Hfx,0.826,212693,0.614,0.0191,0,0.0172,11,0.087,-4.22,1,0.0561,126.046,0.591
63FrXif0Pdu4NAPvTh87mw,0.557,378600,0.428,0.0673,1,0.0019,5,0.139,-11.299,1,0.1370,103.009,0.100
5tkcQeBaeM1ZoNs2YUOmnz,0.595,199707,0.949,0.0003,1,4.24E-05,5,0.306,-4.327,1,0.0476,117.970,0.772
1mXq9EHQM4hK5CzVVwRlDa,0.441,275628,0.283,0.7650,0,0.0348,2,0.076,-9.092,1,0.0304,79.664,0.225
0aYQsp1vZZcX0JBEJvKF7N,0.593,240200,0.903,0.0113,0,0.000315,5,0.045,-5.537,0,0.0581,109.858,0.614
7myOvrlSOO7VIyd7JQnSU0,0.540,261678,0.889,0.0989,0,0,8,0.961,-5.575,0,0.0567,131.955,0.363
01wKeKPgYxdPYA8rfMveYc,0.682,426997,0.717,0.3850,1,0,1,0.152,-3.682,1,0.2460,90.147,0.507
7LSPHfVcaebR9Oo20ZyRDd,0.831,187880,0.546,0.5610,0,0.00123,5,0.086,-5.408,1,0.0513,134.946,0.967
1Pyxh8ERS8aouSSOQVvVsz,0.483,252560,0.777,0.0170,1,1.94E-05,4,0.209,-5.049,1,0.0618,153.054,0.572
0QCM97jGFzXZCxsWm3sgQ5,0.499,173507,0.450,0.6880,0,0,8,0.065,-8.201,1,0.0544,134.932,0.360
6m192NGYZHIbO5UBkkM4oN,0.427,226520,0.604,0.0302,1,0.000648,11,0.161,-8.561,0,0.2030,91.546,0.256
3nVpsnFAnFx3BZiZL0vzPu,0.577,204280,0.922,0.0006,0,0,8,0.098,-3.339,0,0.0445,142.037,0.679
0PH9AxRz8L7koq9CfrWP5m,0.289,287027,0.641,0.1150,0,0,1,0.075,-5.73,0,0.0467,84.252,0.200
2Xk6iLK0Ds5BPzyfT4yiDV,0.611,148047,0.738,0.0604,1,0,3,0.062,-5.949,1,0.0608,131.991,0.747
4qzBepJAKtYu4T1GDtBZZc,0.631,229990,0.516,0.7380,0,0,0,0.264,-5.759,1,0.0378,143.777,0.254
4eumFsTnduH3zRfaASoAPs,0.540,168520,0.265,0.8800,0,0,11,0.131,-5.307,1,0.0297,61.975,0.423
2AEKTA8tQnXUullpmN8NkL,0.373,254773,0.393,0.5090,0,0.0623,10,0.105,-8.462,0,0.0319,71.749,0.272
5dcYoYFAXh0f0qI05AoufB,0.570,153657,0.606,0.0529,0,0.000727,7,0.134,-8.085,1,0.1290,95.038,0.212
6Vigp41BietH0WoFZ52JI5,0.590,214174,0.242,0.9780,0,0.000124,10,0.091,-11.724,0,0.0516,126.721,0.366
2Xcvt8NRLw0xbB3ClfW8MI,0.556,175013,0.902,0.0001,0,0,4,0.089,-5.143,1,0.0449,145.914,0.960
0FmrNFYyLLRtIS7XWJPLLk,0.931,150100,0.273,0.0095,1,0,5,0.137,-11.723,0,0.1760,119.956,0.060
6hbwFerDj55bMGZZvcInze,0.559,221573,0.754,0.0153,0,0,7,0.355,-5.509,1,0.0712,169.977,0.303
4eeN8erNIbW2osT0knz5vT,0.670,97980,0.436,0.6490,0,0,0,0.722,-8.636,1,0.3640,121.583,0.378
7zJg7aNCvTKW9EtG1Dvzkl,0.587,215933,0.739,0.0539,0,2.08E-06,0,0.049,-5.762,1,0.0365,100.005,0.549
37ZvpHeZKazqOnLfAGm9nb,0.624,206627,0.476,0.0238,0,0.141,4,0.100,-10.993,1,0.0416,119.968,0.184
0X0Lz7LwpiIWcdGqVWaxXD,0.423,173173,0.931,0.0122,0,0.00103,4,0.629,-5.229,0,0.0542,150.385,0.605
65kWtHIqg2IACNR9KP4KOS,0.555,199400,0.852,0.8000,0,0,0,0.081,-4.83,0,0.1490,113.048,0.075
4qkwbl6SxwLE09pxLAFINt,0.563,204307,0.510,0.6770,0,3.80E-06,9,0.305,-6.751,1,0.0283,97.467,0.501
1Gsv8f8KmowkF5BnfMIGKy,0.860,325480,0.585,0.1100,0,0.0104,11,0.118,-6.993,1,0.0579,134.014,0.670
7D1Lf7N7AtCuEq5PGJtIPz,0.752,128471,0.576,0.0282,0,0,0,0.129,-8.539,0,0.2950,141.999,0.534
4tQcyj5488alHT1ZgFduzn,0.624,261747,0.729,0.4150,1,0,1,0.135,-4.747,1,0.1980,87.948,0.334
6SHI6STEW51cQkAXBRpLNj,0.736,150064,0.370,0.2930,0,0,5,0.042,-11.072,1,0.5020,165.908,0.620
7E390nZTMqEbrNC1TmHd42,0.525,244907,0.809,0.0819,0,1.22E-06,1,0.097,-6.185,0,0.0619,127.073,0.210
3Tp7y0bLogDQsIO5tTTOH4,0.449,210707,0.971,0.0027,0,0,10,0.141,-3.66,1,0.0476,144.031,0.414
2zsa7Z6gCA5eBg0p9pbyLs,0.564,213622,0.594,0.1190,1,0,11,0.536,-9.912,0,0.1550,89.394,0.507
1cCbsojaA6GIT7Y3zuMJ1q,0.536,107533,0.526,0.1590,0,0.847,0,0.128,-9.754,1,0.1810,167.608,0.434
4GITtbZtRCQXhWLMXrWXHt,0.637,174507,0.887,0.7070,0,0.00188,7,0.326,-5.444,0,0.2270,157.759,0.596
0PEXp5yk0sx9dJ8JzwvjJb,0.784,250800,0.506,0.5710,0,0,3,0.139,-5.243,0,0.0403,120.141,0.545
4OK9L5YHE3pVQWJjNqK56k,0.783,236040,0.554,0.1460,1,0,10,0.078,-4.5,1,0.0444,120.048,0.370
3x7NGlfDKQYN2wnwEnL7r9,0.615,260920,0.763,0.0002,0,0.134,6,0.298,-4.189,1,0.0322,115.990,0.333
0ENSn4fwAbCGeFGVUbXEU3,0.481,295493,0.451,0.3360,0,0,5,0.087,-6.095,0,0.0347,157.966,0.289
5oo7lrBwuD4dVfJbBLyVyI,0.747,115392,0.320,0.2240,1,0.89,4,0.073,-15.49,0,0.0848,121.032,0.103
5KQDGl3vAkNGyfvSbaW89E,0.612,166893,0.921,0.0115,0,0,0,0.166,-5.338,1,0.0705,96.042,0.674
0knbW9EwgSLfNFMWys1mQm,0.645,200027,0.840,0.0452,0,0,4,0.327,-5.894,1,0.0518,151.940,0.805
